Conformation, LigandName, Frame, AD_BindingEnergy,VN_BindingEnergy, Average_Energy
namd-sw22,sw22,frame01068,0.88,0.0,0.44
namd-sw22,sw22,frame01165,-3.73,-4.26765,-3.999
namd-sw22,sw22,frame01086,0.17,0.0,0.085
namd-sw22,sw22,frame01112,0.88,0.0,0.44
namd-sw22,sw22,frame00699,0.72,-0.6102,0.055
namd-sw22,sw22,frame00600,0.21,0.0,0.105
namd-sw22,sw22,frame00794,0.13,0.0,0.065
namd-sw22,sw22,frame00677,-0.37,-1.03366,-0.702
namd-sw22,sw22,frame01458,-5.31,-4.53065,-4.92
namd-sw22,sw22,frame01802,-3.08,-4.21598,-3.648
namd-sw22,sw22,frame01875,-5.27,-5.76267,-5.516
namd-sw22,sw22,frame01555,-6.57,-6.39606,-6.483
namd-sw22,sw22,frame01522,-4.36,-4.80291,-4.581
namd-sw22,sw22,frame01978,-4.0,-4.81448,-4.407
namd-sw22,sw22,frame00230,-4.36,-4.82961,-4.595
namd-sw22,sw22,frame00247,-5.02,-5.04832,-5.034
namd-sw22,sw22,frame01769,-3.87,-4.28877,-4.079
namd-sw22,sw22,frame01664,-5.11,-5.20933,-5.16
namd-sw22,sw22,frame01613,-6.35,-5.72712,-6.039
namd-sw22,sw22,frame01787,-4.01,-4.41509,-4.213
namd-sw22,sw22,frame00198,-3.05,-2.1451,-2.598
namd-sw22,sw22,frame00095,0.85,0.0,0.425
namd-sw22,sw22,frame00101,0.18,0.0,0.09
namd-sw22,sw22,frame00176,-4.22,-4.22257,-4.221
namd-sw22,sw22,frame01359,-2.31,-2.19729,-2.254
namd-sw22,sw22,frame01254,-2.07,-3.13791,-2.604
namd-sw22,sw22,frame01223,-3.33,-4.01036,-3.67
namd-sw22,sw22,frame00866,0.13,0.0,0.065
namd-sw22,sw22,frame00985,0.39,0.0,0.195
namd-sw22,sw22,frame00811,0.23,0.0,0.115
namd-sw22,sw22,frame00531,-2.08,-2.70767,-2.394
namd-sw22,sw22,frame00888,0.24,0.0,0.12
namd-sw22,sw22,frame00546,-2.59,-2.91381,-2.752
namd-sw22,sw22,frame01324,-2.33,-2.5143,-2.422
namd-sw22,sw22,frame01353,-2.69,-3.18359,-2.937
namd-sw22,sw22,frame01229,-3.36,-3.61453,-3.487
namd-sw22,sw22,frame00441,0.19,0.0,0.095
namd-sw22,sw22,frame00436,0.23,0.0,0.115
namd-sw22,sw22,frame00916,0.18,0.0,0.09
namd-sw22,sw22,frame00882,0.19,0.0,0.095
namd-sw22,sw22,frame00961,0.22,0.0,0.11
namd-sw22,sw22,frame01680,-6.7,-6.05871,-6.379
namd-sw22,sw22,frame01714,-4.46,-4.37314,-4.417
namd-sw22,sw22,frame01763,-2.94,-2.94174,-2.941
namd-sw22,sw22,frame01619,-5.55,-4.65812,-5.104
namd-sw22,sw22,frame00071,0.23,0.0,0.115
namd-sw22,sw22,frame00006,-1.49,-3.315,-2.402
namd-sw22,sw22,frame00192,-3.01,-2.95703,-2.984
namd-sw22,sw22,frame00735,0.17,0.0,0.085
namd-sw22,sw22,frame00742,0.2,0.0,0.1
namd-sw22,sw22,frame00638,0.16,0.0,0.08
namd-sw22,sw22,frame01050,0.83,0.0,0.415
namd-sw22,sw22,frame01027,0.15,0.0,0.075
namd-sw22,sw22,frame00291,-0.43,-1.11101,-0.771
namd-sw22,sw22,frame00305,0.19,-0.13073,0.03
namd-sw22,sw22,frame00372,0.2,0.0,0.1
namd-sw22,sw22,frame00208,-1.89,-3.29977,-2.595
namd-sw22,sw22,frame01460,-5.29,-5.27516,-5.283
namd-sw22,sw22,frame01417,-4.12,-4.57661,-4.348
namd-sw22,sw22,frame01583,-5.63,-5.65567,-5.643
namd-sw22,sw22,frame01937,-5.71,-6.7444,-6.227
namd-sw22,sw22,frame01940,-5.66,-5.5565,-5.608
namd-sw22,sw22,frame00378,-2.75,-3.19057,-2.97
namd-sw22,sw22,frame00275,-3.03,-3.6931,-3.362
namd-sw22,sw22,frame00202,-2.72,-2.93785,-2.829
namd-sw22,sw22,frame00396,-2.17,-3.63941,-2.905
namd-sw22,sw22,frame01589,-7.4,-5.98835,-6.694
namd-sw22,sw22,frame01847,-4.07,-4.92971,-4.5
namd-sw22,sw22,frame01830,-3.96,-4.42784,-4.194
namd-sw22,sw22,frame01484,-4.28,-3.91137,-4.096
namd-sw22,sw22,frame01510,-4.28,-3.34508,-3.813
namd-sw22,sw22,frame01567,-5.75,-5.6235,-5.687
namd-sw22,sw22,frame00748,0.15,0.0,0.075
namd-sw22,sw22,frame00645,0.16,0.0,0.08
namd-sw22,sw22,frame00632,0.16,0.0,0.08
namd-sw22,sw22,frame01120,0.18,0.0,0.09
namd-sw22,sw22,frame01157,-0.62,-0.82854,-0.724
namd-sw22,sw22,frame00648,0.18,0.0,0.09
namd-sw22,sw22,frame00745,0.14,0.0,0.07
namd-sw22,sw22,frame00732,0.25,0.0,0.125
namd-sw22,sw22,frame01020,0.18,0.0,0.09
namd-sw22,sw22,frame01057,0.18,0.0,0.09
namd-sw22,sw22,frame00278,-2.56,-3.1099,-2.835
namd-sw22,sw22,frame00375,0.16,0.0,0.08
namd-sw22,sw22,frame00302,-0.28,-0.53494,-0.407
namd-sw22,sw22,frame00296,-1.75,-2.03391,-1.892
namd-sw22,sw22,frame01947,-5.23,-5.8814,-5.556
namd-sw22,sw22,frame01489,-3.93,-3.41524,-3.673
namd-sw22,sw22,frame01930,-5.4,-5.31752,-5.359
namd-sw22,sw22,frame01584,-5.62,-5.72117,-5.671
namd-sw22,sw22,frame01410,-1.91,-3.38423,-2.647
namd-sw22,sw22,frame01467,-2.85,-3.49907,-3.175
namd-sw22,sw22,frame00391,-4.52,-3.97749,-4.249
namd-sw22,sw22,frame00205,-3.14,-3.56998,-3.355
namd-sw22,sw22,frame00272,-3.18,-3.05451,-3.117
namd-sw22,sw22,frame00308,0.18,-0.01274,0.084
namd-sw22,sw22,frame01560,-5.65,-6.0634,-5.857
namd-sw22,sw22,frame01517,-3.96,-4.30408,-4.132
namd-sw22,sw22,frame01483,-5.03,-4.51377,-4.772
namd-sw22,sw22,frame01837,-3.82,-4.59956,-4.21
namd-sw22,sw22,frame01840,-5.44,-5.64065,-5.54
namd-sw22,sw22,frame00635,0.18,0.0,0.09
namd-sw22,sw22,frame00642,0.2,0.0,0.1
namd-sw22,sw22,frame00738,0.2,0.0,0.1
namd-sw22,sw22,frame01150,0.22,-0.05175,0.084
namd-sw22,sw22,frame01127,0.19,0.0,0.095
namd-sw22,sw22,frame01780,-3.67,-4.39035,-4.03
namd-sw22,sw22,frame01614,-5.62,-5.32874,-5.474
namd-sw22,sw22,frame01663,-4.23,-4.56548,-4.398
namd-sw22,sw22,frame01719,-3.34,-4.5689,-3.954
namd-sw22,sw22,frame00171,-3.06,-2.62331,-2.842
namd-sw22,sw22,frame00106,0.03,-0.60394,-0.287
namd-sw22,sw22,frame00092,0.18,0.0,0.09
namd-sw22,sw22,frame01224,-3.05,-3.19525,-3.123
namd-sw22,sw22,frame01253,-2.0,-4.27442,-3.137
namd-sw22,sw22,frame01329,-2.45,-3.23449,-2.842
namd-sw22,sw22,frame00541,-2.76,-3.38395,-3.072
namd-sw22,sw22,frame00536,-1.53,-2.69481,-2.112
namd-sw22,sw22,frame00816,0.23,0.0,0.115
namd-sw22,sw22,frame00982,0.19,0.0,0.095
namd-sw22,sw22,frame00861,0.15,0.0,0.075
namd-sw22,sw22,frame01259,-4.79,-5.94447,-5.367
namd-sw22,sw22,frame01354,-3.35,-4.04674,-3.698
namd-sw22,sw22,frame01323,-2.25,-2.68009,-2.465
namd-sw22,sw22,frame00966,0.17,0.0,0.085
namd-sw22,sw22,frame00885,0.21,0.0,0.105
namd-sw22,sw22,frame00911,0.87,0.0,0.435
namd-sw22,sw22,frame00431,0.2,0.0,0.1
namd-sw22,sw22,frame00446,0.18,0.0,0.09
namd-sw22,sw22,frame00988,0.22,0.0,0.11
namd-sw22,sw22,frame01669,-5.5,-5.51503,-5.508
namd-sw22,sw22,frame01764,-1.23,-1.64546,-1.438
namd-sw22,sw22,frame01713,-4.77,-4.08996,-4.43
namd-sw22,sw22,frame01687,-3.28,-4.34341,-3.812
namd-sw22,sw22,frame00098,0.16,0.0,0.08
namd-sw22,sw22,frame00195,-2.18,-2.53847,-2.359
namd-sw22,sw22,frame00001,-4.21,-4.35151,-4.281
namd-sw22,sw22,frame00076,0.85,0.0,0.425
namd-sw22,sw22,frame01896,-5.58,-6.31504,-5.948
namd-sw22,sw22,frame01558,-6.22,-5.93168,-6.076
namd-sw22,sw22,frame01902,-5.7,-6.1014,-5.901
namd-sw22,sw22,frame01975,-4.85,-5.67528,-5.263
namd-sw22,sw22,frame01455,-3.6,-3.95838,-3.779
namd-sw22,sw22,frame01422,-3.85,-3.8099,-3.83
namd-sw22,sw22,frame01878,-4.89,-5.99162,-5.441
namd-sw22,sw22,frame00330,-0.27,-0.48561,-0.378
namd-sw22,sw22,frame00347,-1.19,-3.09598,-2.143
namd-sw22,sw22,frame01168,-2.9,-3.69583,-3.298
namd-sw22,sw22,frame01065,0.86,0.0,0.43
namd-sw22,sw22,frame01186,-3.97,-4.21353,-4.092
namd-sw22,sw22,frame01012,0.2,0.0,0.1
namd-sw22,sw22,frame00799,0.15,0.0,0.075
namd-sw22,sw22,frame00700,0.88,-0.1233,0.378
namd-sw22,sw22,frame00694,0.18,-0.08541,0.047
namd-sw22,sw22,frame00777,0.17,0.0,0.085
namd-sw22,sw22,frame01115,0.17,0.0,0.085
namd-sw22,sw22,frame01081,0.14,0.0,0.07
namd-sw22,sw22,frame01162,-2.57,-3.11838,-2.844
namd-sw22,sw22,frame01018,0.2,0.0,0.1
namd-sw22,sw22,frame00670,-1.4,-1.24355,-1.322
namd-sw22,sw22,frame00793,0.24,0.0,0.12
namd-sw22,sw22,frame00607,0.2,0.0,0.1
namd-sw22,sw22,frame01525,-3.63,-3.38835,-3.509
namd-sw22,sw22,frame01552,-6.15,-6.2566,-6.203
namd-sw22,sw22,frame01908,-4.51,-5.11659,-4.813
namd-sw22,sw22,frame01428,-3.13,-3.44759,-3.289
namd-sw22,sw22,frame01872,-5.24,-5.89907,-5.57
namd-sw22,sw22,frame01805,-3.6,-4.20554,-3.903
namd-sw22,sw22,frame00240,-4.47,-5.31417,-4.892
namd-sw22,sw22,frame00237,-2.83,-3.15829,-2.994
namd-sw22,sw22,frame00504,0.2,0.0,0.1
namd-sw22,sw22,frame00490,0.19,0.0,0.095
namd-sw22,sw22,frame00929,0.23,0.0,0.115
namd-sw22,sw22,frame00573,0.19,0.0,0.095
namd-sw22,sw22,frame00853,0.17,0.0,0.085
namd-sw22,sw22,frame00409,0.22,0.0,0.11
namd-sw22,sw22,frame00824,0.2,0.0,0.1
namd-sw22,sw22,frame01261,-3.42,-4.90735,-4.164
namd-sw22,sw22,frame01382,-2.18,-1.98959,-2.085
namd-sw22,sw22,frame01216,-3.65,-3.67591,-3.663
namd-sw22,sw22,frame00134,-4.54,-4.70539,-4.623
namd-sw22,sw22,frame00143,0.89,0.0,0.445
namd-sw22,sw22,frame00039,-4.0,-4.11984,-4.06
namd-sw22,sw22,frame01651,-5.74,-5.65915,-5.7
namd-sw22,sw22,frame01626,-5.42,-5.0012,-5.211
namd-sw22,sw22,frame00149,-2.54,-2.64551,-2.593
namd-sw22,sw22,frame00044,-4.52,-4.13398,-4.327
namd-sw22,sw22,frame00033,-4.21,-4.03411,-4.122
namd-sw22,sw22,frame01721,-4.49,-4.36595,-4.428
namd-sw22,sw22,frame01756,-2.08,-2.71533,-2.398
namd-sw22,sw22,frame00923,0.15,0.0,0.075
namd-sw22,sw22,frame00579,0.16,0.0,0.08
namd-sw22,sw22,frame00954,0.24,0.0,0.12
namd-sw22,sw22,frame00474,-2.87,-3.33005,-3.1
namd-sw22,sw22,frame00597,0.24,0.0,0.12
namd-sw22,sw22,frame00859,0.3,0.0,0.15
namd-sw22,sw22,frame00403,0.18,0.0,0.09
namd-sw22,sw22,frame01388,-0.56,-0.63258,-0.596
namd-sw22,sw22,frame01311,-3.33,-3.40396,-3.367
namd-sw22,sw22,frame01285,-3.51,-4.12432,-3.817
namd-sw22,sw22,frame01366,-2.25,-2.75648,-2.503
namd-sw22,sw22,frame00626,0.26,0.0,0.13
namd-sw22,sw22,frame00651,0.2,0.0,0.1
namd-sw22,sw22,frame01039,0.18,0.0,0.09
namd-sw22,sw22,frame01143,-0.07,-0.49424,-0.282
namd-sw22,sw22,frame01134,0.22,0.0,0.11
namd-sw22,sw22,frame00382,-3.34,-3.65766,-3.499
namd-sw22,sw22,frame00216,-3.15,-4.13372,-3.642
namd-sw22,sw22,frame00261,-2.52,-2.98685,-2.753
namd-sw22,sw22,frame01824,-4.96,-5.41248,-5.186
namd-sw22,sw22,frame01853,-4.17,-5.42332,-4.797
namd-sw22,sw22,frame01409,-2.95,-3.35799,-3.154
namd-sw22,sw22,frame01929,-5.9,-6.40014,-6.15
namd-sw22,sw22,frame01573,-5.88,-6.50617,-6.193
namd-sw22,sw22,frame01504,-4.83,-4.58626,-4.708
namd-sw22,sw22,frame01490,-4.35,-4.59703,-4.474
namd-sw22,sw22,frame00366,-3.12,-3.19742,-3.159
namd-sw22,sw22,frame00311,0.16,0.0,0.08
namd-sw22,sw22,frame00285,-1.07,-2.1927,-1.631
namd-sw22,sw22,frame00388,-2.68,-3.45169,-3.066
namd-sw22,sw22,frame01859,-5.76,-6.09262,-5.926
namd-sw22,sw22,frame01597,-5.14,-5.17393,-5.157
namd-sw22,sw22,frame01403,-0.97,-1.57693,-1.273
namd-sw22,sw22,frame01474,-3.09,-3.94849,-3.519
namd-sw22,sw22,frame01954,-4.86,-5.54509,-5.203
namd-sw22,sw22,frame01923,-4.67,-5.10953,-4.89
namd-sw22,sw22,frame01579,-5.94,-5.30455,-5.622
namd-sw22,sw22,frame00756,0.22,0.0,0.11
namd-sw22,sw22,frame00721,0.85,0.0,0.425
namd-sw22,sw22,frame01033,0.25,0.0,0.125
namd-sw22,sw22,frame01044,0.2,0.0,0.1
namd-sw22,sw22,frame01149,0.25,-0.00639,0.122
namd-sw22,sw22,frame01777,-3.56,-3.7866,-3.673
namd-sw22,sw22,frame01700,-2.31,-2.64049,-2.475
namd-sw22,sw22,frame01694,-2.39,-3.11152,-2.751
namd-sw22,sw22,frame01799,-4.29,-4.77831,-4.534
namd-sw22,sw22,frame00186,0.83,-0.13663,0.347
namd-sw22,sw22,frame00012,-2.69,-3.62957,-3.16
namd-sw22,sw22,frame00065,0.17,-0.02609,0.072
namd-sw22,sw22,frame00168,-4.82,-4.73604,-4.778
namd-sw22,sw22,frame01347,-0.79,-1.43012,-1.11
namd-sw22,sw22,frame01330,-1.75,-2.53188,-2.141
namd-sw22,sw22,frame00422,0.28,0.0,0.14
namd-sw22,sw22,frame00878,0.19,0.0,0.095
namd-sw22,sw22,frame00455,0.24,0.0,0.12
namd-sw22,sw22,frame00975,0.82,0.0,0.41
namd-sw22,sw22,frame00558,0.12,0.0,0.06
namd-sw22,sw22,frame00896,0.21,0.0,0.105
namd-sw22,sw22,frame00902,0.16,0.0,0.08
namd-sw22,sw22,frame01237,-4.18,-4.80553,-4.493
namd-sw22,sw22,frame01240,-3.21,-3.3153,-3.263
namd-sw22,sw22,frame00805,0.16,0.0,0.08
namd-sw22,sw22,frame00991,0.18,0.0,0.09
namd-sw22,sw22,frame00428,0.2,0.0,0.1
namd-sw22,sw22,frame00872,0.18,0.0,0.09
namd-sw22,sw22,frame00552,-1.96,-3.33499,-2.647
namd-sw22,sw22,frame00908,0.2,0.0,0.1
namd-sw22,sw22,frame00525,-3.52,-4.63175,-4.076
namd-sw22,sw22,frame01793,-4.22,-3.91012,-4.065
namd-sw22,sw22,frame01607,-4.04,-4.80639,-4.423
namd-sw22,sw22,frame01670,-4.62,-4.94032,-4.78
namd-sw22,sw22,frame00018,-2.05,-3.42131,-2.736
namd-sw22,sw22,frame00162,-3.51,-3.80255,-3.656
namd-sw22,sw22,frame00115,-5.01,-5.18099,-5.095
namd-sw22,sw22,frame00081,0.2,0.0,0.1
namd-sw22,sw22,frame01861,-5.06,-5.58604,-5.323
namd-sw22,sw22,frame01816,-5.28,-5.88647,-5.583
namd-sw22,sw22,frame01536,-5.58,-5.19229,-5.386
namd-sw22,sw22,frame01541,-5.6,-5.67915,-5.64
namd-sw22,sw22,frame00329,-0.04,-0.40447,-0.222
namd-sw22,sw22,frame00253,-2.65,-2.33346,-2.492
namd-sw22,sw22,frame00224,-4.06,-4.90872,-4.484
namd-sw22,sw22,frame01106,0.21,0.0,0.105
namd-sw22,sw22,frame01092,0.19,0.0,0.095
namd-sw22,sw22,frame01171,-1.35,-2.07032,-1.71
namd-sw22,sw22,frame00719,0.13,0.0,0.065
namd-sw22,sw22,frame00663,0.16,0.0,0.08
namd-sw22,sw22,frame00780,0.89,0.0,0.445
namd-sw22,sw22,frame00614,0.19,0.0,0.095
namd-sw22,sw22,frame01076,0.24,0.0,0.12
namd-sw22,sw22,frame01195,-3.38,-3.52843,-3.454
namd-sw22,sw22,frame01001,0.56,0.0,0.28
namd-sw22,sw22,frame01098,0.2,0.0,0.1
namd-sw22,sw22,frame00713,0.21,0.0,0.105
namd-sw22,sw22,frame00687,-0.57,-0.74008,-0.655
namd-sw22,sw22,frame00764,0.42,0.0,0.21
namd-sw22,sw22,frame00669,-0.63,-0.80225,-0.716
namd-sw22,sw22,frame01446,-3.98,-4.3814,-4.181
namd-sw22,sw22,frame01431,-2.92,-3.3098,-3.115
namd-sw22,sw22,frame01885,-4.26,-5.41592,-4.838
namd-sw22,sw22,frame01911,-4.84,-5.75973,-5.3
namd-sw22,sw22,frame01966,-4.27,-5.13066,-4.7
namd-sw22,sw22,frame00323,-0.96,-1.62422,-1.292
namd-sw22,sw22,frame00354,0.18,-0.22879,-0.024
namd-sw22,sw22,frame00259,-2.59,-2.76513,-2.678
namd-sw22,sw22,frame00467,-2.83,-3.41242,-3.121
namd-sw22,sw22,frame00584,0.2,0.0,0.1
namd-sw22,sw22,frame00410,0.19,0.0,0.095
namd-sw22,sw22,frame00930,0.21,0.0,0.105
namd-sw22,sw22,frame00489,0.24,0.0,0.12
namd-sw22,sw22,frame00947,0.13,0.0,0.065
namd-sw22,sw22,frame01302,-4.73,-5.05744,-4.894
namd-sw22,sw22,frame01296,-2.94,-2.32688,-2.633
namd-sw22,sw22,frame01375,-2.26,-2.8965,-2.578
namd-sw22,sw22,frame01278,-2.46,-3.36411,-2.912
namd-sw22,sw22,frame00057,0.17,-0.05472,0.058
namd-sw22,sw22,frame00020,-1.9,-3.20424,-2.552
namd-sw22,sw22,frame01732,-3.08,-2.31744,-2.699
namd-sw22,sw22,frame01745,-2.66,-3.35157,-3.006
namd-sw22,sw22,frame01648,-5.42,-5.17213,-5.296
namd-sw22,sw22,frame00127,-4.36,-4.91815,-4.639
namd-sw22,sw22,frame00150,-4.03,-4.15149,-4.091
namd-sw22,sw22,frame01738,-3.27,-3.70749,-3.489
namd-sw22,sw22,frame01642,-5.02,-5.45456,-5.237
namd-sw22,sw22,frame01635,-4.13,-3.95468,-4.042
namd-sw22,sw22,frame00840,0.16,0.0,0.08
namd-sw22,sw22,frame00837,0.15,0.0,0.075
namd-sw22,sw22,frame00517,0.23,0.0,0.115
namd-sw22,sw22,frame00483,0.18,0.0,0.09
namd-sw22,sw22,frame00560,0.18,0.0,0.09
namd-sw22,sw22,frame01308,-4.25,-3.58019,-3.915
namd-sw22,sw22,frame01272,-3.37,-3.76163,-3.566
namd-sw22,sw22,frame01391,0.27,-0.97757,-0.354
namd-sw22,sw22,frame01205,-2.16,-2.72211,-2.441
namd-sw22,sw22,frame00184,0.19,-0.19362,-0.002
namd-sw22,sw22,frame00010,-2.14,-4.09713,-3.119
namd-sw22,sw22,frame00067,0.16,0.0,0.08
namd-sw22,sw22,frame00089,0.16,0.0,0.08
namd-sw22,sw22,frame01775,-3.02,-3.26943,-3.145
namd-sw22,sw22,frame01702,-2.87,-3.28939,-3.08
namd-sw22,sw22,frame01696,-2.11,-2.63428,-2.372
namd-sw22,sw22,frame01678,-6.03,-6.47535,-6.253
namd-sw22,sw22,frame00420,0.21,0.0,0.105
namd-sw22,sw22,frame00457,0.18,0.0,0.09
namd-sw22,sw22,frame00999,0.22,0.0,0.11
namd-sw22,sw22,frame00977,0.17,0.0,0.085
namd-sw22,sw22,frame00894,0.16,0.0,0.08
namd-sw22,sw22,frame00900,0.22,0.0,0.11
namd-sw22,sw22,frame01345,-2.03,-2.49147,-2.261
namd-sw22,sw22,frame01332,-3.5,-3.39952,-3.45
namd-sw22,sw22,frame01248,-2.96,-4.06186,-3.511
namd-sw22,sw22,frame00807,0.81,0.0,0.405
namd-sw22,sw22,frame00993,0.17,0.0,0.085
namd-sw22,sw22,frame00870,0.2,0.0,0.1
namd-sw22,sw22,frame00550,-3.92,-3.78222,-3.851
namd-sw22,sw22,frame00527,-3.66,-4.5213,-4.091
namd-sw22,sw22,frame01338,-4.94,-4.40294,-4.671
namd-sw22,sw22,frame01235,-3.86,-4.34233,-4.101
namd-sw22,sw22,frame01242,-1.62,-2.54853,-2.084
namd-sw22,sw22,frame00160,-3.58,-4.27467,-3.927
namd-sw22,sw22,frame00117,-4.6,-5.3347,-4.967
namd-sw22,sw22,frame00083,0.19,0.0,0.095
namd-sw22,sw22,frame01708,-3.48,-4.07437,-3.777
namd-sw22,sw22,frame01791,-3.64,-3.59378,-3.617
namd-sw22,sw22,frame01605,-4.62,-4.92865,-4.774
namd-sw22,sw22,frame01672,-5.2,-5.44894,-5.324
namd-sw22,sw22,frame01141,0.17,0.0,0.085
namd-sw22,sw22,frame01136,0.16,-0.01319,0.073
namd-sw22,sw22,frame00729,0.19,0.0,0.095
namd-sw22,sw22,frame00624,0.24,0.0,0.12
namd-sw22,sw22,frame00653,0.89,0.0,0.445
namd-sw22,sw22,frame01826,-4.64,-5.268,-4.954
namd-sw22,sw22,frame01851,-4.85,-5.79213,-5.321
namd-sw22,sw22,frame01571,-4.86,-5.0841,-4.972
namd-sw22,sw22,frame01506,-4.22,-4.30597,-4.263
namd-sw22,sw22,frame01492,-4.55,-4.04942,-4.3
namd-sw22,sw22,frame00319,-1.34,-1.29237,-1.316
namd-sw22,sw22,frame00380,-3.89,-4.01184,-3.951
namd-sw22,sw22,frame00214,-4.88,-4.60917,-4.745
namd-sw22,sw22,frame00263,-0.63,-1.21756,-0.924
namd-sw22,sw22,frame01595,-4.29,-4.53059,-4.41
namd-sw22,sw22,frame01401,-2.71,-3.03885,-2.874
namd-sw22,sw22,frame01476,-2.95,-3.20469,-3.077
namd-sw22,sw22,frame01956,-6.42,-6.42322,-6.422
namd-sw22,sw22,frame01498,-4.33,-3.99512,-4.163
namd-sw22,sw22,frame01921,-4.93,-6.00852,-5.469
namd-sw22,sw22,frame00364,-3.0,-3.47778,-3.239
namd-sw22,sw22,frame00313,0.22,-0.02022,0.1
namd-sw22,sw22,frame00287,-1.83,-2.76952,-2.3
namd-sw22,sw22,frame00269,-1.99,-2.39694,-2.193
namd-sw22,sw22,frame01031,0.81,0.0,0.405
namd-sw22,sw22,frame01046,0.17,0.0,0.085
namd-sw22,sw22,frame00754,0.21,0.0,0.105
namd-sw22,sw22,frame00723,0.2,0.0,0.1
namd-sw22,sw22,frame00659,0.18,0.0,0.09
namd-sw22,sw22,frame01300,-3.74,-4.10803,-3.924
namd-sw22,sw22,frame01294,-3.52,-3.74303,-3.632
namd-sw22,sw22,frame01377,-2.83,-3.22665,-3.028
namd-sw22,sw22,frame01399,-1.1,-2.61024,-1.855
namd-sw22,sw22,frame00465,-4.21,-4.42384,-4.317
namd-sw22,sw22,frame00586,0.23,0.0,0.115
namd-sw22,sw22,frame00848,0.19,0.0,0.095
namd-sw22,sw22,frame00412,0.17,0.0,0.085
namd-sw22,sw22,frame00932,0.22,0.0,0.11
namd-sw22,sw22,frame00568,0.2,0.0,0.1
namd-sw22,sw22,frame00945,0.15,0.0,0.075
namd-sw22,sw22,frame01730,-3.66,-3.98986,-3.825
namd-sw22,sw22,frame01747,-5.54,-5.38213,-5.461
namd-sw22,sw22,frame00055,0.05,-0.3594,-0.155
namd-sw22,sw22,frame00022,-1.42,-2.07844,-1.749
namd-sw22,sw22,frame00158,0.67,0.0,0.335
namd-sw22,sw22,frame01640,-4.39,-5.27533,-4.833
namd-sw22,sw22,frame01637,-3.87,-4.30115,-4.086
namd-sw22,sw22,frame00028,-1.98,-1.7664,-1.873
namd-sw22,sw22,frame00125,-4.27,-4.85031,-4.56
namd-sw22,sw22,frame00152,-3.73,-4.63408,-4.182
namd-sw22,sw22,frame01270,-4.16,-2.86796,-3.514
namd-sw22,sw22,frame01393,-0.96,-1.11469,-1.037
namd-sw22,sw22,frame01207,-1.92,-1.44134,-1.681
namd-sw22,sw22,frame00842,0.24,0.0,0.12
namd-sw22,sw22,frame00418,0.16,0.0,0.08
namd-sw22,sw22,frame00835,0.13,0.0,0.065
namd-sw22,sw22,frame00515,-3.65,-4.25126,-3.951
namd-sw22,sw22,frame00481,0.87,0.0,0.435
namd-sw22,sw22,frame00938,0.2,0.0,0.1
namd-sw22,sw22,frame00562,0.15,0.0,0.075
namd-sw22,sw22,frame00251,-2.77,-3.18628,-2.978
namd-sw22,sw22,frame00226,-4.82,-5.54302,-5.182
namd-sw22,sw22,frame01439,-2.87,-3.13629,-3.003
namd-sw22,sw22,frame01863,-4.08,-5.57422,-4.827
namd-sw22,sw22,frame01814,-4.66,-5.45016,-5.055
namd-sw22,sw22,frame01534,-2.92,-3.30493,-3.112
namd-sw22,sw22,frame01543,-5.12,-5.71433,-5.417
namd-sw22,sw22,frame01919,-4.42,-5.8067,-5.113
namd-sw22,sw22,frame00661,0.19,0.0,0.095
namd-sw22,sw22,frame00782,0.14,0.0,0.07
namd-sw22,sw22,frame00616,0.15,0.0,0.075
namd-sw22,sw22,frame01009,0.83,0.0,0.415
namd-sw22,sw22,frame01104,0.17,0.0,0.085
namd-sw22,sw22,frame01090,0.26,0.0,0.13
namd-sw22,sw22,frame01173,-2.58,-3.02866,-2.804
namd-sw22,sw22,frame00711,0.18,0.0,0.09
namd-sw22,sw22,frame00685,-1.6,-2.04636,-1.823
namd-sw22,sw22,frame00766,0.18,0.0,0.09
namd-sw22,sw22,frame00788,0.34,0.0,0.17
namd-sw22,sw22,frame01074,0.22,0.0,0.11
namd-sw22,sw22,frame01197,-2.28,-2.53568,-2.408
namd-sw22,sw22,frame01003,0.15,0.0,0.075
namd-sw22,sw22,frame01179,-2.11,-1.94465,-2.027
namd-sw22,sw22,frame00321,-0.76,-1.42192,-1.091
namd-sw22,sw22,frame00356,0.21,0.0,0.105
namd-sw22,sw22,frame01444,-3.03,-2.87818,-2.954
namd-sw22,sw22,frame01433,-3.08,-3.41557,-3.248
namd-sw22,sw22,frame01869,-3.68,-4.74134,-4.211
namd-sw22,sw22,frame01887,-5.11,-6.35531,-5.733
namd-sw22,sw22,frame01549,-7.27,-5.80421,-6.537
namd-sw22,sw22,frame01913,-4.21,-5.15376,-4.682
namd-sw22,sw22,frame01964,-4.7,-5.97339,-5.337
namd-sw22,sw22,frame00173,-3.97,-4.55972,-4.265
namd-sw22,sw22,frame00104,0.17,-0.05682,0.057
namd-sw22,sw22,frame00090,0.15,0.0,0.075
namd-sw22,sw22,frame00009,-1.89,-3.03195,-2.461
namd-sw22,sw22,frame01782,-4.04,-4.72358,-4.382
namd-sw22,sw22,frame01616,-3.9,-4.34953,-4.125
namd-sw22,sw22,frame01661,-5.19,-5.14218,-5.166
namd-sw22,sw22,frame00543,-2.97,-3.37856,-3.174
namd-sw22,sw22,frame00919,0.17,0.0,0.085
